################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  8.9421065606149697E-01 a         1     0     1     1     1
  4.5822209753107260E-02 a         2     0     1     1     2
 -1.4328595360424026E+00 a         3     0     1     1     3
  3.6976936604951205E-01 a         4     0     1     1     4
 -4.0477802330859874E-01 a         5     0     1     1     5
  6.8998875362676149E-01 a         6     0     1     1     6
  3.9801988051873023E+00 a         7     0     1     1     7
  9.1972183647947714E-01 a         8     0     1     1     8
  2.4308025865538276E+00 a         9     0     1     1     9
 -6.0395212670712228E-01 a        10     0     1     1    10
 -2.9879142887171417E+00 a        11     0     1     1    11
 -7.0975785195911534E-01 a        12     0     1     1    12
  5.3906115437396129E-01 a        13     0     1     1    13
 -8.3611869898496227E-01 a        14     0     1     1    14
 -2.6784250946045516E+00 a        15     0     1     1    15
 -1.4738616393671122E+00 a        16     0     1     1    16
  8.0347667085669061E-01 a        17     0     2     1     1
 -2.1065304711016393E+00 a        18     0     2     1     2
  7.4715162730093920E-01 a        19     0     2     1     3
  2.9991863411072166E+00 a        20     0     2     1     4
  7.3908981234767268E-01 a        21     0     2     1     5
  7.4931111159045449E-01 a        22     0     2     1     6
  1.0922465248726767E+00 a        23     0     2     1     7
  9.1394136856211439E-01 a        24     0     2     1     8
 -2.9047019233797080E+00 a        25     0     2     1     9
 -2.2872241981448851E-01 a        26     0     2     1    10
  1.6325318153721420E+00 a        27     0     2     1    11
 -3.1886421806110171E-01 a        28     0     2     1    12
 -3.0592791559109114E+00 a        29     0     2     1    13
 -8.8457785951164503E-01 a        30     0     2     1    14
 -1.6689738371744283E+00 a        31     0     2     1    15
 -1.2918238294656654E+00 a        32     0     2     1    16
 -3.2817566350771621E+00 a        33     0     3     1     1
 -4.8641664547065870E+00 a        34     0     3     1     2
  1.2212119809370647E+00 a        35     0     3     1     3
  4.3205968207112946E+00 a        36     0     3     1     4
 -1.8115626847011190E-01 a        37     0     3     1     5
 -7.2154461182431291E+00 a        38     0     3     1     6
 -1.5063705283540499E-01 a        39     0     3     1     7
 -2.7529830880972059E+00 a        40     0     3     1     8
 -9.4186714927708926E-01 a        41     0     3     1     9
 -1.1310589726915878E+00 a        42     0     3     1    10
  2.9261614489755954E+00 a        43     0     3     1    11
  6.2465279121006789E+00 a        44     0     3     1    12
  1.7284472876499672E+00 a        45     0     3     1    13
  4.0563685086096807E-01 a        46     0     3     1    14
 -1.0420684044908542E-03 a        47     0     3     1    15
  3.1166672150470616E+00 a        48     0     3     1    16
  3.8720164044412431E+00 a        49     0     4     1     1
  5.6191640087595376E+00 a        50     0     4     1     2
 -4.0780145814445596E+00 a        51     0     4     1     3
 -1.4672176172638105E+00 a        52     0     4     1     4
 -2.4905790818115991E+00 a        53     0     4     1     5
  1.1815690222473219E+01 a        54     0     4     1     6
 -5.6830821254986725E+00 a        55     0     4     1     7
  9.9457810610242903E-01 a        56     0     4     1     8
  6.0530706199754274E+00 a        57     0     4     1     9
  5.0575915703842744E+00 a        58     0     4     1    10
 -1.3493881783406232E+00 a        59     0     4     1    11
 -2.0113767294453022E+00 a        60     0     4     1    12
 -2.4419164846739418E+00 a        61     0     4     1    13
  8.7222471684027325E-01 a        62     0     4     1    14
 -1.2875164057827928E+00 a        63     0     4     1    15
 -2.7533486068468562E+00 a        64     0     4     1    16
  2.2536444684759283E+00 a        65     0     5     1     1
  5.8914938535156913E-01 a        66     0     5     1     2
  1.6911749450078075E+00 a        67     0     5     1     3
 -1.0373917754398287E+00 a        68     0     5     1     4
 -3.3839010168587147E-01 a        69     0     5     1     5
 -3.5868059283077497E-01 a        70     0     5     1     6
 -3.4277091905562322E+00 a        71     0     5     1     7
  9.2076804127768044E-02 a        72     0     5     1     8
 -3.2324283128599163E+00 a        73     0     5     1     9
 -3.1533881691589577E-01 a        74     0     5     1    10
  2.3454421410556328E+00 a        75     0     5     1    11
  9.4257355168243417E-01 a        76     0     5     1    12
  9.9986694308371926E-02 a        77     0     5     1    13
  2.0466214074352324E-01 a        78     0     5     1    14
  6.9082047762352772E-01 a        79     0     5     1    15
  2.8535879796088087E-01 a        80     0     5     1    16
  1.6655754016330853E+00 a        81     0     6     1     1
  3.7740060211775261E-01 a        82     0     6     1     2
  1.0572333350319486E-01 a        83     0     6     1     3
 -1.4010278815729056E+00 a        84     0     6     1     4
 -5.0743707114517433E-01 a        85     0     6     1     5
  1.2418513244225210E-01 a        86     0     6     1     6
 -1.9887191773576378E+00 a        87     0     6     1     7
 -6.6636819779550838E-01 a        88     0     6     1     8
 -4.1732459878553363E-01 a        89     0     6     1     9
 -9.6745992534779696E-02 a        90     0     6     1    10
  2.8619545556187137E-01 a        91     0     6     1    11
  1.8707573666861357E-01 a        92     0     6     1    12
  1.9029213955041135E+00 a        93     0     6     1    13
  4.7697727450473654E-01 a        94     0     6     1    14
  5.4369901819828992E-01 a        95     0     6     1    15
  9.4235114313024704E-01 a        96     0     6     1    16
  5.1419300526896423E+00 a        97     0     7     1     1
 -7.9611778727729989E+00 a        98     0     7     1     2
  2.0142879437061594E+00 a        99     0     7     1     3
 -4.0312197461993877E+00 a       100     0     7     1     4
  5.4461481992167062E+00 a       101     0     7     1     5
 -4.2880813935121145E+00 a       102     0     7     1     6
  6.2141660484771775E+00 a       103     0     7     1     7
 -3.4663134602728909E+00 a       104     0     7     1     8
 -8.1879064285266914E+00 a       105     0     7     1     9
 -4.1920817298531149E-01 a       106     0     7     1    10
 -2.7663041063618379E+00 a       107     0     7     1    11
 -8.8844717701352351E+00 a       108     0     7     1    12
  2.5325522542196901E+00 a       109     0     7     1    13
 -1.0288327660874765E+00 a       110     0     7     1    14
  7.0897396287680579E+00 a       111     0     7     1    15
  7.1711449066100175E-01 a       112     0     7     1    16
 -5.0106179378719657E+00 a       113     0     8     1     1
  6.6563628091799698E+00 a       114     0     8     1     2
  7.1487437408734100E-01 a       115     0     8     1     3
  1.2567265778787324E+00 a       116     0     8     1     4
 -4.6410988382668137E+00 a       117     0     8     1     5
 -1.2245559188175543E+00 a       118     0     8     1     6
 -1.6211012450821758E+00 a       119     0     8     1     7
  4.2630852644425170E+00 a       120     0     8     1     8
  3.0586816881293690E+00 a       121     0     8     1     9
 -2.0495274394661194E+00 a       122     0     8     1    10
  3.3869920430827150E+00 a       123     0     8     1    11
  7.2270986202641527E+00 a       124     0     8     1    12
 -1.7358705931922698E+00 a       125     0     8     1    13
 -8.5818115936439221E-01 a       126     0     8     1    14
 -6.1803832437824218E+00 a       127     0     8     1    15
 -7.5878978736551650E-01 a       128     0     8     1    16
  8.8795402213306274E-01 a       129     0     9     1     1
 -3.2583333902836342E+00 a       130     0     9     1     2
 -1.2104607360548427E+00 a       131     0     9     1     3
 -1.2452125328261050E+00 a       132     0     9     1     4
  2.2163232935533927E+00 a       133     0     9     1     5
 -2.5652216823552560E+00 a       134     0     9     1     6
 -3.5304374403407124E+00 a       135     0     9     1     7
 -3.8318623434667138E+00 a       136     0     9     1     8
 -1.8426943282848747E+00 a       137     0     9     1     9
  2.7594331896260096E+00 a       138     0     9     1    10
  3.1941300934148567E+00 a       139     0     9     1    11
  6.3510864438973857E-01 a       140     0     9     1    12
 -2.9378027756827485E-01 a       141     0     9     1    13
  6.1884422054696497E-01 a       142     0     9     1    14
  1.5217909709643131E+00 a       143     0     9     1    15
  1.8427684211041455E+00 a       144     0     9     1    16
 -2.9521745770572583E-01 a       145     0    10     1     1
 -3.3788432458447590E+00 a       146     0    10     1     2
 -2.7556178252269783E+00 a       147     0    10     1     3
 -7.4192157570827924E+00 a       148     0    10     1     4
  1.1331787640977524E+00 a       149     0    10     1     5
 -4.5352877161668328E+00 a       150     0    10     1     6
  1.1692616939058424E+00 a       151     0    10     1     7
  1.4674439952118825E+00 a       152     0    10     1     8
  3.9086802096079283E+00 a       153     0    10     1     9
  5.6479398689410285E+00 a       154     0    10     1    10
 -5.4737446769302445E-01 a       155     0    10     1    11
 -2.0043295058413046E+00 a       156     0    10     1    12
 -2.0709311605025799E-01 a       157     0    10     1    13
 -1.5810973766837064E+00 a       158     0    10     1    14
  9.0170737545457291E-01 a       159     0    10     1    15
 -9.8464637120982768E-01 a       160     0    10     1    16
 -1.9969310455851934E+00 a       161     0    11     1     1
 -7.7968879188206563E-01 a       162     0    11     1     2
  7.1849697946563651E-01 a       163     0    11     1     3
 -4.6868002120667152E+00 a       164     0    11     1     4
  1.6341101597720129E+00 a       165     0    11     1     5
 -2.1693854884190387E+00 a       166     0    11     1     6
  4.0763910050149290E+00 a       167     0    11     1     7
  3.6695731313364424E+00 a       168     0    11     1     8
  2.2264421811832769E+00 a       169     0    11     1     9
