################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.9470368981448671E+00 a         1     0     1     1     1
 -5.8059119156243655E-01 a         2     0     1     1     2
  3.1763507784596530E+00 a         3     0     1     1     3
  1.6877121744345032E+00 a         4     0     1     1     4
 -3.2329329771977724E+00 a         5     0     1     1     5
 -3.2391582499132063E+00 a         6     0     1     1     6
  3.6943467876912566E+00 a         7     0     1     1     7
 -3.7695687838870340E-01 a         8     0     1     1     8
  1.3116860273600361E+00 a         9     0     1     1     9
  8.6490861450790324E-02 a        10     0     1     1    10
 -1.4985478202691884E+00 a        11     0     1     1    11
 -2.3148062432125234E+00 a        12     0     1     1    12
 -1.0569589727127879E+00 a        13     0     1     1    13
 -6.3442522349388086E-01 a        14     0     1     1    14
 -1.3497312536958437E+00 a        15     0     1     1    15
 -1.0823981577506980E+00 a        16     0     1     1    16
 -2.5639629788204032E-01 a        17     0     1     1    17
 -2.9273042733178642E+00 a        18     0     1     1    18
 -4.6815291277042004E+00 a        19     0     1     1    19
 -1.2161843186961059E+00 a        20     0     1     1    20
 -1.8537839271902357E+00 a        21     0     1     1    21
 -6.4269782929021604E+00 a        22     0     1     1    22
 -1.2273203002386024E+00 a        23     0     1     1    23
 -5.7458561347244930E-01 a        24     0     1     1    24
  9.6067009989380647E+00 a        25     0     2     1     1
 -9.0190259511222042E+00 a        26     0     2     1     2
 -8.8579249188675727E-02 a        27     0     2     1     3
 -3.2889375432252557E+00 a        28     0     2     1     4
 -2.4833072877424027E+00 a        29     0     2     1     5
  9.0677523824830297E-01 a        30     0     2     1     6
 -5.6116260557506612E+00 a        31     0     2     1     7
 -5.6040665915513788E-01 a        32     0     2     1     8
  3.8706425868869117E+00 a        33     0     2     1     9
  8.6834358574871906E-01 a        34     0     2     1    10
  5.3376558795677402E+00 a        35     0     2     1    11
 -5.4644332943027996E+00 a        36     0     2     1    12
 -7.4750298712165488E+00 a        37     0     2     1    13
  6.4443868823102219E+00 a        38     0     2     1    14
 -7.6995876398288035E+00 a        39     0     2     1    15
 -5.9147319495648736E+00 a        40     0     2     1    16
  5.5531411236306747E+00 a        41     0     2     1    17
  4.5662325937643580E+00 a        42     0     2     1    18
 -5.8982710060232284E+00 a        43     0     2     1    19
 -2.4555107299764791E+00 a        44     0     2     1    20
 -2.5361973577738045E-01 a        45     0     2     1    21
  3.1847891772480297E-01 a        46     0     2     1    22
  1.6080416919666016E+00 a        47     0     2     1    23
 -5.0734725071830304E+00 a        48     0     2     1    24
 -6.6758584299667110E+00 a        49     0     3     1     1
  1.5721609022459933E+00 a        50     0     3     1     2
  4.7086100348875819E+00 a        51     0     3     1     3
 -1.0992122975887483E+01 a        52     0     3     1     4
  9.5240262978752177E-01 a        53     0     3     1     5
 -6.8498298441458882E-01 a        54     0     3     1     6
  1.5492568609116480E-01 a        55     0     3     1     7
 -2.0497350522428368E+00 a        56     0     3     1     8
 -4.8919667976564867E+00 a        57     0     3     1     9
  1.2049108702433442E+01 a        58     0     3     1    10
 -8.1479399133669954E+00 a        59     0     3     1    11
 -2.2485210072617572E+00 a        60     0     3     1    12
  4.7852526094947594E+00 a        61     0     3     1    13
 -6.7437835951524794E-01 a        62     0     3     1    14
 -2.5184392590480154E+00 a        63     0     3     1    15
  9.3851106310804078E-01 a        64     0     3     1    16
