################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.0872386702682437E+00 a         1     0     1     1     1
  2.8629854290859619E-01 a         2     0     1     1     2
  3.1015371433734087E+00 a         3     0     1     1     3
  1.6964155770363816E+00 a         4     0     1     1     4
  1.6482545877990502E+00 a         5     0     1     1     5
  3.9168230222813172E+00 a         6     0     1     1     6
  3.0143423274652781E+00 a         7     0     1     1     7
  9.3224949352556785E-01 a         8     0     1     1     8
  2.9396314934481298E+00 a         9     0     1     1     9
 -4.4231717585907093E+00 a        10     0     1     1    10
 -2.9426670662818171E+00 a        11     0     1     1    11
 -5.7000780607031087E+00 a        12     0     1     1    12
  2.6706178373935940E+00 a        13     0     1     1    13
  8.9534943226997121E-02 a        14     0     1     1    14
 -7.4529110374571483E-01 a        15     0     1     1    15
 -4.1747134359277993E+00 a        16     0     1     1    16
  3.7765298718123206E+00 a        17     0     1     1    17
  1.7378159510983489E+00 a        18     0     1     1    18
 -3.5994751473992377E+00 a        19     0     1     1    19
 -8.9101161580698429E-01 a        20     0     1     1    20
 -1.1990090425239039E+00 a        21     0     1     1    21
 -7.4195183435003580E+00 a        22     0     1     1    22
  3.5959309700007278E+00 a        23     0     1     1    23
  2.5523601772193403E+00 a        24     0     1     1    24
  1.5656447057583675E+01 a        25     0     2     1     1
  1.9035378725892687E+00 a        26     0     2     1     2
 -1.0327043182555620E+01 a        27     0     2     1     3
  1.9235187336374056E+00 a        28     0     2     1     4
 -2.4969896096032151E+01 a        29     0     2     1     5
  4.5434830755900579E+00 a        30     0     2     1     6
  4.1606365982758504E+00 a        31     0     2     1     7
 -2.2828232927554112E+01 a        32     0     2     1     8
  9.4475591207347487E-01 a        33     0     2     1     9
 -2.3969026901461019E+00 a        34     0     2     1    10
  7.9758282376144267E+00 a        35     0     2     1    11
 -6.8018776390660793E+00 a        36     0     2     1    12
  2.0393546742094848E-01 a        37     0     2     1    13
  4.2192822773369478E+00 a        38     0     2     1    14
 -2.6245056984461779E+00 a        39     0     2     1    15
  9.1137090486367942E+00 a        40     0     2     1    16
 -3.7794494333748113E-01 a        41     0     2     1    17
  1.6925039001580400E+00 a        42     0     2     1    18
 -3.7380688021026209E+00 a        43     0     2     1    19
  1.6259286640647252E-01 a        44     0     2     1    20
  7.2484974116804235E+00 a        45     0     2     1    21
 -2.7760113732113543E+00 a        46     0     2     1    22
 -7.6929631537152945E-02 a        47     0     2     1    23
  7.8318431953406193E+00 a        48     0     2     1    24
  9.3435737062224522E+00 a        49     0     3     1     1
 -1.0570162449259296E+01 a        50     0     3     1     2
 -6.8475340053242144E+00 a        51     0     3     1     3
  2.3865151163023075E+00 a        52     0     3     1     4
 -1.3767961945209287E+01 a        53     0     3     1     5
 -4.1874739207434675E-01 a        54     0     3     1     6
  8.5130252085626665E+00 a        55     0     3     1     7
 -7.1091396478357183E+00 a        56     0     3     1     8
 -1.7937958180124312E+01 a        57     0     3     1     9
  2.2451857190940570E+00 a        58     0     3     1    10
 -2.1443084934688979E+01 a        59     0     3     1    11
 -2.1836075162141817E+01 a        60     0     3     1    12
 -1.7814716106111607E+01 a        61     0     3     1    13
 -1.9434856314216871E+00 a        62     0     3     1    14
 -2.0124381503083932E+00 a        63     0     3     1    15
  1.3201161219946094E+01 a        64     0     3     1    16
 -1.1618479576905452E+01 a        65     0     3     1    17
  1.7506225225452859E-01 a        66     0     3     1    18
 -1.3875187224971105E+01 a        67     0     3     1    19
 -4.2414935037860726E+00 a        68     0     3     1    20
 -1.3680139054384114E+01 a        69     0     3     1    21
 -1.3119566052636463E+01 a        70     0     3     1    22
 -6.6629763700838152E-01 a        71     0     3     1    23
  1.2724967966855099E+01 a        72     0     3     1    24
 -1.4092661728925910E+01 a        73     0     4     1     1
 -2.0813697587444326E+00 a        74     0     4     1     2
  1.2856021511442634E+01 a        75     0     4     1     3
 -2.5861999111330443E+00 a        76     0     4     1     4
  1.6455050240178334E+01 a        77     0     4     1     5
 -3.5113248209156653E+00 a        78     0     4     1     6
 -4.4992443401331670E+00 a        79     0     4     1     7
  1.7815614121253269E+01 a        80     0     4     1     8
 -1.5661305265212120E+00 a        81     0     4     1     9
  8.0398024603953788E-01 a        82     0     4     1    10
 -7.7450761249081834E+00 a        83     0     4     1    11
  4.9982900693066581E+00 a        84     0     4     1    12
 -3.6430048840227980E-01 a        85     0     4     1    13
 -4.5821937722981181E+00 a        86     0     4     1    14
  5.3704617040046134E+00 a        87     0     4     1    15
 -7.7038200518159012E+00 a        88     0     4     1    16
  2.3497369934797314E+00 a        89     0     4     1    17
 -1.2491779492097976E+00 a        90     0     4     1    18
