################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.1147833896335371E+00 a         1     0     1     1     1
 -1.0836388418504404E-01 a         2     0     1     1     2
  3.2517364420284472E-01 a         3     0     1     1     3
  9.6740595509901128E-01 a         4     0     1     1     4
 -2.1698827569260963E+00 a         5     0     1     1     5
  2.5733538751154779E+00 a         6     0     1     1     6
  1.2854807491035642E+00 a         7     0     1     1     7
  9.2344308247492637E-02 a         8     0     1     1     8
  2.5162314978910092E+00 a         9     0     1     1     9
  1.6796762068335946E+00 a        10     0     1     1    10
  4.4759245518197999E-01 a        11     0     1     1    11
  2.1216472881120980E+00 a        12     0     1     1    12
  2.7104547205676184E+00 a        13     0     1     1    13
  3.0602408708133448E+00 a        14     0     1     1    14
  3.5331215487546328E+00 a        15     0     1     1    15
 -9.5758896733446131E-01 a        16     0     1     1    16
 -1.0382705899580387E+00 a        17     0     1     1    17
 -1.0090201288574835E-01 a        18     0     1     1    18
  4.2325093420869733E+00 a        19     0     1     1    19
  1.8049317429046863E+00 a        20     0     1     1    20
 -2.4113285680950591E+00 a        21     0     1     1    21
 -2.1302596490336603E-01 a        22     0     1     1    22
 -1.9003573789934294E-01 a        23     0     1     1    23
 -6.0563586513670586E-01 a        24     0     1     1    24
  2.3388083451852850E+00 a        25     0     2     1     1
 -1.0954662334951726E+01 a        26     0     2     1     2
  8.0536600753048564E+00 a        27     0     2     1     3
  5.3904015073368736E+00 a        28     0     2     1     4
 -3.5171498942692923E+00 a        29     0     2     1     5
  1.9542778492867892E+00 a        30     0     2     1     6
 -8.0331144550227975E+00 a        31     0     2     1     7
 -4.7618727105016987E+00 a        32     0     2     1     8
  3.6567548125405080E+00 a        33     0     2     1     9
 -6.9357170912326138E-01 a        34     0     2     1    10
 -1.2656651031101362E+00 a        35     0     2     1    11
 -1.3974878560720592E+00 a        36     0     2     1    12
  4.4180804225681483E+00 a        37     0     2     1    13
  5.2530031878528272E-01 a        38     0     2     1    14
  4.4413085546596074E+00 a        39     0     2     1    15
 -8.4206776579270104E-01 a        40     0     2     1    16
 -7.5887941041724343E+00 a        41     0     2     1    17
 -4.2961231290433810E+00 a        42     0     2     1    18
  1.0605228728786695E+00 a        43     0     2     1    19
  5.9800084600056402E-01 a        44     0     2     1    20
 -4.6209156572203494E+00 a        45     0     2     1    21
  3.9410291346691850E+00 a        46     0     2     1    22
 -6.6653468162493104E+00 a        47     0     2     1    23
  3.0490700827804149E+00 a        48     0     2     1    24
 -2.1345100457332773E+00 a        49     0     3     1     1
 -4.9886506587153301E+00 a        50     0     3     1     2
  6.1901639706577267E+00 a        51     0     3     1     3
  4.9925753676948954E+00 a        52     0     3     1     4
 -3.2605807109278817E-01 a        53     0     3     1     5
  9.8588999651898366E+00 a        54     0     3     1     6
 -4.6532031643634751E-02 a        55     0     3     1     7
 -1.2901092887284655E+00 a        56     0     3     1     8
 -6.9312468388673913E+00 a        57     0     3     1     9
 -2.5894811313509694E+00 a        58     0     3     1    10
  9.6530434761176434E+00 a        59     0     3     1    11
  1.8410750926617073E-01 a        60     0     3     1    12
  3.2214130819226350E+00 a        61     0     3     1    13
  5.0514031392086234E-01 a        62     0     3     1    14
  9.4590634024027198E-01 a        63     0     3     1    15
  7.6307803874104296E+00 a        64     0     3     1    16
  5.5682238555368571E+00 a        65     0     3     1    17
  4.3401506556946492E+00 a        66     0     3     1    18
  2.8759025216432499E+00 a        67     0     3     1    19
  3.2346094270623578E+00 a        68     0     3     1    20
  6.0398298364386873E+00 a        69     0     3     1    21
  1.2572776475113323E+00 a        70     0     3     1    22
 -6.6292000312968451E+00 a        71     0     3     1    23
 -1.5806968587275103E+01 a        72     0     3     1    24
 -3.7627567445747250E+00 a        73     0     4     1     1
  8.9455440470672443E+00 a        74     0     4     1     2
 -9.9930994525275754E+00 a        75     0     4     1     3
 -1.5324290186644007E+00 a        76     0     4     1     4
  4.4489999811473515E+00 a        77     0     4     1     5
 -9.4376772325955294E-01 a        78     0     4     1     6
  5.7062355532150217E+00 a        79     0     4     1     7
  6.5467228170753771E+00 a        80     0     4     1     8
 -3.9944794752075845E+00 a        81     0     4     1     9
  3.7976680327110918E-01 a        82     0     4     1    10
  2.6279638901383534E-01 a        83     0     4     1    11
  1.6526580366774060E+00 a        84     0     4     1    12
 -1.0248549641211955E+01 a        85     0     4     1    13
 -1.0180712970429566E+00 a        86     0     4     1    14
 -5.9160043638184074E+00 a        87     0     4     1    15
  1.0819806764363835E+00 a        88     0     4     1    16
  6.5773884619234222E+00 a        89     0     4     1    17
  4.6681169522418493E+00 a        90     0     4     1    18
 -5.6242286780134361E+00 a        91     0     4     1    19
  7.9198282141177856E-02 a        92     0     4     1    20
  6.4813458085819615E+00 a        93     0     4     1    21
 -1.6352315069726460E+00 a        94     0     4     1    22
  3.5681053388251263E+00 a        95     0     4     1    23
 -5.9743852211914010E+00 a        96     0     4     1    24
  3.6561680858307146E+00 a        97     0     5     1     1
  6.9386209227616016E+00 a        98     0     5     1     2
 -5.6468654070252429E+00 a        99     0     5     1     3
 -1.2540182358230729E+00 a       100     0     5     1     4
 -4.0824580934730905E+00 a       101     0     5     1     5
 -1.0748295602292060E+01 a       102     0     5     1     6
  2.8148122883106608E-01 a       103     0     5     1     7
  9.6561426685742602E-01 a       104     0     5     1     8
  5.2375613867312136E+00 a       105     0     5     1     9
  3.4490706100849677E+00 a       106     0     5     1    10
 -1.0354994663998079E+01 a       107     0     5     1    11
  4.8040929218031664E-01 a       108     0     5     1    12
 -7.1529340196503144E+00 a       109     0     5     1    13
 -2.4077380362928640E+00 a       110     0     5     1    14
 -3.2181984491293378E+00 a       111     0     5     1    15
 -3.5732514292111288E+00 a       112     0     5     1    16
 -3.6098828658077533E+00 a       113     0     5     1    17
  1.8705462598975831E+00 a       114     0     5     1    18
 -5.3018392476440113E+00 a       115     0     5     1    19
  1.6020604686255056E+00 a       116     0     5     1    20
 -4.1949112929298380E+00 a       117     0     5     1    21
  3.0058491916613845E+00 a       118     0     5     1    22
  5.6089623719688495E+00 a       119     0     5     1    23
  1.3958012856218581E+01 a       120     0     5     1    24
  1.2471513810239887E+00 a       121     0     6     1     1
  4.8763541899445179E-01 a       122     0     6     1     2
 -6.4676477287514977E-01 a       123     0     6     1     3
 -1.3556906532924327E+00 a       124     0     6     1     4
  2.9855370680112556E+00 a       125     0     6     1     5
 -1.0617223462624810E+00 a       126     0     6     1     6
 -1.4879890184662690E+00 a       127     0     6     1     7
  5.7402349352932691E-01 a       128     0     6     1     8
 -1.2726069871161596E+00 a       129     0     6     1     9
 -1.9464795882577413E+00 a       130     0     6     1    10
 -7.7913614141446397E-01 a       131     0     6     1    11
 -9.0077565791387382E-01 a       132     0     6     1    12
 -2.6223344331080907E+00 a       133     0     6     1    13
 -3.9201156029432855E+00 a       134     0     6     1    14
 -2.9695905642499323E+00 a       135     0     6     1    15
 -1.0934371242695557E+00 a       136     0     6     1    16
  1.9781769323457143E+00 a       137     0     6     1    17
 -9.6652298516261637E-01 a       138     0     6     1    18
 -4.4612570073143871E+00 a       139     0     6     1    19
 -4.7413359847789865E-01 a       140     0     6     1    20
  2.0927346106228151E+00 a       141     0     6     1    21
 -9.5638336619795317E-01 a       142     0     6     1    22
  3.3553240226771952E-01 a       143     0     6     1    23
  1.5703854622870499E+00 a       144     0     6     1    24
  7.0095641175050105E-01 a       145     0     7     1     1
 -6.4762208658019249E-01 a       146     0     7     1     2
  2.6434314381566160E+00 a       147     0     7     1     3
 -1.3926792590141468E+00 a       148     0     7     1     4
 -1.6812597283315085E+00 a       149     0     7     1     5
 -1.4679790218046135E-01 a       150     0     7     1     6
 -1.3650428187638376E-02 a       151     0     7     1     7
 -1.6109480721547589E+00 a       152     0     7     1     8
  9.9485735024360478E-01 a       153     0     7     1     9
  6.0590246124910978E-02 a       154     0     7     1    10
  8.3450916519524598E-01 a       155     0     7     1    11
 -5.8976750113259224E-01 a       156     0     7     1    12
  3.4795841439500785E+00 a       157     0     7     1    13
  1.1316657680665396E+00 a       158     0     7     1    14
  2.2592757590897588E+00 a       159     0     7     1    15
 -7.1433737855921164E-01 a       160     0     7     1    16
 -9.1038974574976483E-01 a       161     0     7     1    17
 -1.2822579949726844E+00 a       162     0     7     1    18
  2.8826990543532771E+00 a       163     0     7     1    19
 -4.1154374319974668E-01 a       164     0     7     1    20
 -8.8791879708116517E-01 a       165     0     7     1    21
 -7.4207909656662718E-01 a       166     0     7     1    22
  6.3628167568240179E-01 a       167     0     7     1    23
  1.5292493409071226E+00 a       168     0     7     1    24
 -4.0542616003213916E-01 a       169     0     8     1     1
 -2.6955382374073946E+00 a       170     0     8     1     2
  1.8732558036556635E+00 a       171     0     8     1     3
 -8.4621887166177703E-02 a       172     0     8     1     4
  2.5897840547332875E+00 a       173     0     8     1     5
  3.2233205175013113E+00 a       174     0     8     1     6
 -4.8088794771728410E-01 a       175     0     8     1     7
  1.0503231557671662E+00 a       176     0     8     1     8
  4.5323145088074868E-01 a       177     0     8     1     9
  1.4413747929448906E-01 a       178     0     8     1    10
  1.9986120118578947E+00 a       179     0     8     1    11
  2.0436674317356179E-01 a       180     0     8     1    12
  3.6650995927327368E+00 a       181     0     8     1    13
  5.9296044021970717E-01 a       182     0     8     1    14
  2.3872888688058147E+00 a       183     0     8     1    15
 -1.1334042629809262E+00 a       184     0     8     1    16
  9.2304179834887723E-01 a       185     0     8     1    17
 -2.9666349899213995E+00 a       186     0     8     1    18
  2.1370252475587903E+00 a       187     0     8     1    19
 -3.4382698367944320E+00 a       188     0     8     1    20
  1.2098800289634670E+00 a       189     0     8     1    21
 -3.1063055273240594E+00 a       190     0     8     1    22
 -5.3538444057589274E-01 a       191     0     8     1    23
 -1.1104054475319085E+00 a       192     0     8     1    24
  1.5690812002060661E-01 a       193     0     9     1     1
 -3.5308501970060219E-01 a       194     0     9     1     2
  2.1464830280022140E-01 a       195     0     9     1     3
  1.3858439250968522E+00 a       196     0     9     1     4
 -2.0307612411454481E+00 a       197     0     9     1     5
  1.4699721889296444E-01 a       198     0     9     1     6
  6.1385338021928626E-01 a       199     0     9     1     7
  6.9611581993777660E-01 a       200     0     9     1     8
  2.0816140787006135E-01 a       201     0     9     1     9
  1.2974753224416629E+00 a       202     0     9     1    10
 -6.2054410126639448E-01 a       203     0     9     1    11
  1.9767011361759282E-01 a       204     0     9     1    12
  1.7607589937814481E+00 a       205     0     9     1    13
  6.5755523203293376E-01 a       206     0     9     1    14
  5.4057032465034138E-01 a       207     0     9     1    15
  4.8720909649537608E-01 a       208     0     9     1    16
