6.335385170859302661e+01 -2.149821578540564587e+03
6.383672960582037348e+01 -2.149831208996539772e+03
6.432205492760996890e+01 -2.149838825217178055e+03
6.480983386057590678e+01 -2.149844447025688623e+03
6.530007259133240893e+01 -2.149848100902630449e+03
6.579277730649357636e+01 -2.149849821613632230e+03
6.628795419267359534e+01 -2.149849649803261855e+03
6.678560943648670900e+01 -2.149847631013700720e+03
6.728574922454693308e+01 -2.149843815161194016e+03
6.778837974346853912e+01 -2.149838256015954812e+03
6.829350717986561392e+01 -2.149831010689475988e+03
6.880113772035242903e+01 -2.149822139132871143e+03
