   1    1        0.000000000       0.271300853       0.040476351
   1    2        0.000000000       0.395210063       0.063402819
   1    3        0.000000000       0.401682877       0.061299769
   1    4        0.000000000       0.240461815       0.034266459
   1    5        0.000000000       0.247415387       0.034409161
   1    6        0.000000000       0.075654591       0.008568132
   1    7        0.000000000       0.077250416       0.008450672
   1    8        0.000000000       0.081172769       0.009238459
   1    9        0.000000000       0.019398111       0.001124110
   1   10        0.000000000       2.313312691       0.670341677
   1   11        0.000000000       3.001077966       0.686713408
   1   12        0.000000000       2.491156019       0.528194785
   1   13        0.000000000       2.982626149       0.989455402
   1   14        0.000000000       2.743774711       0.631846006
   1   15        0.000000000       3.593498551       1.213702303
   1   16        0.000000000       4.605756849       1.103544713
   1   17        0.000000000       1.008288080       0.340163766
   1   18        0.000000000       1.268233632       0.318949854
   1   19        0.000000000       0.944912614       0.224552013
   1   20        0.000000000       8.476397194       2.697283899
   1   21        0.000000000      10.748266623       2.578517554
   1   22        0.000000000       8.331083533       1.845515840
   1   23        0.000000000       5.492071871       1.225034658
   1   24        0.000000000       7.098478094       2.352008988
   1   25        0.000000000       8.964857396       2.177876034
   1   26        0.000000000       2.015108599       0.676392086
   1   27        0.000000000       2.436635294       0.615117752
   1   28        0.000000000       1.910705734       0.413649061
   1   29        0.000000000       3.749119999       1.233241307
   1   30        0.000000000       4.646368059       1.171277715
   1   31        0.000000000       3.700802007       0.799927312
   1   32        0.000000000       5.069054905       1.734742455
   1   33        0.000000000       4.739580047       1.088307575
   1   34        0.000000000       0.000642054       0.000027077
   1   35        0.000000000       0.001283662       0.000034691
   1   36        0.000000000       0.001362650       0.000024405
   1   37        0.000000000       0.025700376       0.001661191
   1   38        0.000000000       0.015095137       0.002217491
   1   39        0.000000000       0.018763264       0.002719551
   1   40        0.000000000       0.049431816       0.003386976
   1   41        0.000000000       0.013997368       0.002239735
   1   42        0.000000000       0.043603040       0.002003821
   1   43        0.000000000       0.072741229       0.004813700
   1   44        0.000000000       0.052071596       0.006809846
   1   45        0.000000000       0.064647858       0.009754975
   1   46        0.000000000       0.141495879       0.009964974
   1   47        0.000000000       0.046439163       0.007376194
   1   48        0.000000000       0.107013238       0.005066775
   1   49        0.000000000       0.002208644       0.000089428
   1   50        0.000000000       0.001662281       0.000130449
   1   51        0.000000000       0.005248221       0.000201885
   1   52        0.000000000       0.034932526       0.002220674
   1   53        0.000000000       0.028412817       0.003283036
   1   54        0.000000000       0.035444997       0.005095896
   1   55        0.000000000       0.071547796       0.004826523
   1   56        0.000000000       0.025539275       0.003826588
   1   57        0.000000000       0.049365372       0.002446998
   1   58        0.000000000       0.005673209       0.000689248
   1   59        0.000000000       0.013769702       0.000504025
   1   60        0.000000000       0.020237195       0.001051154
   1   61        0.000000000       0.015079957       0.001641279
   1   62        0.000000000       0.019817818       0.002517612
   1   63        0.000000000       0.015915960       0.002023281
   1   64        0.000000000       0.015509126       0.000687528
   2    1        0.000000000       0.232546316       0.015146411
   2    2        0.000000000       0.427274058       0.188276508
   2    3        0.000000000       0.439775007       0.023356603
   2    4        0.000000000       0.131026618       0.008185974
   2    5        0.000000000       0.178795093       0.050345916
   2    6        0.000000000       0.040340329       0.002018796
   2    7        0.000000000       0.095985150       0.003995750
   2    8        0.000000000       0.077606964       0.008709654
   2    9        0.000000000       1.860950359       0.164050172
   2   10        0.007913699       3.060593452       1.761350089
   2   11        0.000000000       2.634444437       0.195332306
   2   12        0.079991970       3.740466741       2.281525789
   2   13        0.000000000       2.573238333       0.263627735
   2   14        0.017868930       4.613124352       2.759317055
   2   15        0.000000000       3.532175958       0.301041470
   2   16        0.000000000       0.681133545       0.076194491
   2   17        0.060692111       1.292089688       0.774654502
   2   18        0.000000000       1.014091428       0.089839118
   2   19        0.000000000       6.296018678       0.615986588
   2   20        0.205406498      10.720187619       6.476940272
   2   21        0.000000000       8.796627189       0.724949336
   2   22        0.000000000       4.937090173       0.520276631
