################################################################################
# Symmetry function scaling data.
################################################################################
# Col  Name     Description
################################################################################
# 1    e_index  Element index.
# 2    sf_index Symmetry function index.
# 3    sf_min   Symmetry function minimum.
# 4    sf_max   Symmetry function maximum.
# 5    sf_mean  Symmetry function mean.
# 6    sf_sigma Symmetry function sigma.
#########################################################################################################################
#        1          2                        3                        4                        5                        6
#  e_index   sf_index                   sf_min                   sf_max                  sf_mean                 sf_sigma
#########################################################################################################################
         1          1   0.0000000000000000E+00   2.7130085254625830E-01   4.0732965436618841E-02   3.4163304992181641E-02
         1          2   0.0000000000000000E+00   3.9521006259624936E-01   6.3058389410198881E-02   6.4039560002065107E-02
         1          3   0.0000000000000000E+00   4.0168287716003465E-01   6.1191613839981569E-02   5.3594681395651288E-02
         1          4   0.0000000000000000E+00   2.4046181516168091E-01   3.4095678213340988E-02   3.5842271805740004E-02
         1          5   0.0000000000000000E+00   2.4741538729968668E-01   3.4346516189892373E-02   3.0599292219416038E-02
         1          6   0.0000000000000000E+00   7.5654590768936950E-02   8.6210763025306360E-03   8.2365164086012407E-03
         1          7   0.0000000000000000E+00   7.7250416050229240E-02   8.4177099006072179E-03   9.6380347784112939E-03
         1          8   0.0000000000000000E+00   8.1172768576032686E-02   9.2221101052558461E-03   8.7043428115149320E-03
         1          9   0.0000000000000000E+00   1.9398111155760858E-02   1.1304733041280928E-03   1.3067204435540779E-03
         1         10   0.0000000000000000E+00   2.3133126908858044E+00   6.7452683905022381E-01   3.8208325703590751E-01
         1         11   0.0000000000000000E+00   3.0010779663455778E+00   6.8204772412496983E-01   6.0302510288778843E-01
         1         12   0.0000000000000000E+00   2.4911560188348387E+00   5.2765075060048405E-01   4.2460973016299841E-01
         1         13   0.0000000000000000E+00   2.9826261493021193E+00   9.9527429863407579E-01   5.2773637399162809E-01
         1         14   0.0000000000000000E+00   2.7437747114041575E+00   6.3178925928426000E-01   5.0669289342051937E-01
         1         15   0.0000000000000000E+00   3.5934985507838548E+00   1.2211469274586926E+00   6.4293310233144596E-01
         1         16   0.0000000000000000E+00   4.6057568494923311E+00   1.0955257927458406E+00   9.5220474148379342E-01
         1         17   0.0000000000000000E+00   1.0082880801664333E+00   3.4214539444594572E-01   1.9067247621409192E-01
         1         18   0.0000000000000000E+00   1.2682336317965772E+00   3.1640304929200957E-01   2.8055928449866863E-01
         1         19   0.0000000000000000E+00   9.4491261355826606E-01   2.2472798755910908E-01   1.8651466599749841E-01
         1         20   0.0000000000000000E+00   8.4763971944368812E+00   2.7136749469547699E+00   1.4469280616201636E+00
         1         21   0.0000000000000000E+00   1.0748266623525652E+01   2.5594430888825097E+00   2.2369928434807345E+00
         1         22   0.0000000000000000E+00   8.3310835332364412E+00   1.8447515843343558E+00   1.4677521800256366E+00
         1         23   0.0000000000000000E+00   5.4920718713832750E+00   1.2251966788062725E+00   9.8974988439076672E-01
         1         24   0.0000000000000000E+00   7.0984780943659134E+00   2.3659364596063623E+00   1.2535990506416725E+00
         1         25   0.0000000000000000E+00   8.9648573964089504E+00   2.1609852212891627E+00   1.9079811396232946E+00
         1         26   0.0000000000000000E+00   2.0151085986421946E+00   6.8040440832659133E-01   3.4215728864783274E-01
         1         27   0.0000000000000000E+00   2.4366352936956055E+00   6.1025581627071745E-01   5.3688345124334036E-01
         1         28   0.0000000000000000E+00   1.9107057337718865E+00   4.1357536437724746E-01   3.3507079068976731E-01
         1         29   0.0000000000000000E+00   3.7491199988472510E+00   1.2410516498185897E+00   6.6384844795334441E-01
         1         30   0.0000000000000000E+00   4.6463680586300331E+00   1.1619946003598867E+00   1.0220598394952172E+00
         1         31   0.0000000000000000E+00   3.7008020071429568E+00   8.0031439038070928E-01   6.5817802345727350E-01
         1         32   0.0000000000000000E+00   5.0690549049959621E+00   1.7455070211703130E+00   9.2619761538313983E-01
         1         33   0.0000000000000000E+00   4.7395800473405361E+00   1.0875079496195565E+00   8.5576810518983504E-01
         1         34   0.0000000000000000E+00   6.4205420500730581E-04   2.7311713823428941E-05   4.5874537555199330E-05
         1         35   0.0000000000000000E+00   1.2836623430994302E-03   3.4533611434369887E-05   7.3599446845206397E-05
         1         36   0.0000000000000000E+00   1.3626496616377032E-03   2.4455103135484753E-05   6.1687379816151221E-05
         1         37   0.0000000000000000E+00   2.5700375903100030E-02   1.6751907255405463E-03   2.3422260786851510E-03
         1         38   0.0000000000000000E+00   1.7800106588270685E-02   2.2470337990741153E-03   2.6983259004395113E-03
         1         39   0.0000000000000000E+00   1.8763263654526765E-02   2.7257245853509579E-03   2.8261683533317493E-03
         1         40   0.0000000000000000E+00   4.9431816113663700E-02   3.3553392687017719E-03   5.1002811019575543E-03
         1         41   0.0000000000000000E+00   1.3997368055798995E-02   2.2048753139217677E-03   2.6189859287321679E-03
         1         42   0.0000000000000000E+00   4.3603040244747766E-02   2.0084641911556483E-03   2.9747057701447420E-03
         1         43   0.0000000000000000E+00   7.2741228484792808E-02   4.8540260457811393E-03   6.6956289417763031E-03
         1         44   0.0000000000000000E+00   5.4227858950188529E-02   6.9016078713257066E-03   8.1810653062202119E-03
         1         45   0.0000000000000000E+00   6.4647857851531057E-02   9.7803226162226555E-03   1.0325602851757855E-02
         1         46   0.0000000000000000E+00   1.4149587845445968E-01   9.8698796926956350E-03   1.4647521955340154E-02
         1         47   0.0000000000000000E+00   4.6439163178850079E-02   7.2545400282126218E-03   8.3379673697107689E-03
         1         48   0.0000000000000000E+00   1.0701323805938884E-01   5.0980696021857494E-03   8.2233277435492195E-03
         1         49   0.0000000000000000E+00   2.2086443690754499E-03   9.0319136400299449E-05   1.5124532963251686E-04
         1         50   0.0000000000000000E+00   1.6622814218965861E-03   1.3080066139510690E-04   1.5470619040245347E-04
         1         51   0.0000000000000000E+00   5.2482204893325932E-03   2.0207386489986596E-04   3.0381059750151236E-04
         1         52   0.0000000000000000E+00   3.4932526473293563E-02   2.2395916136370795E-03   3.0999120042367549E-03
         1         53   0.0000000000000000E+00   2.8412817340982652E-02   3.3284904663549233E-03   3.9370843340761639E-03
         1         54   0.0000000000000000E+00   3.5444996758536587E-02   5.1098159850920290E-03   5.5043351699537724E-03
         1         55   0.0000000000000000E+00   7.1547796176798212E-02   4.7827762129415263E-03   7.0564215974293866E-03
         1         56   0.0000000000000000E+00   2.5539274688156321E-02   3.7621215458150340E-03   4.2936978241593015E-03
         1         57   0.0000000000000000E+00   4.9365371985488238E-02   2.4681295407372418E-03   4.1486022131829092E-03
         1         58   0.0000000000000000E+00   5.6732094208831463E-03   6.9097735587054956E-04   7.4558181894793815E-04
         1         59   0.0000000000000000E+00   1.3769701466110654E-02   5.0504802958223924E-04   8.2096246594805819E-04
         1         60   0.0000000000000000E+00   2.0237195053867511E-02   1.0588003301575523E-03   1.6580172026309029E-03
         1         61   0.0000000000000000E+00   1.5690603951747182E-02   1.6689419449764848E-03   2.1293874242320453E-03
         1         62   0.0000000000000000E+00   1.9817818426210883E-02   2.5254472565081577E-03   2.7756395601082314E-03
         1         63   0.0000000000000000E+00   1.5915960072048183E-02   1.9898630373072317E-03   2.3487726895802404E-03
         1         64   0.0000000000000000E+00   1.5509126032092733E-02   6.9348903477309070E-04   1.2544363636974997E-03
         2          1   0.0000000000000000E+00   2.3254631630308936E-01   1.5156201325206321E-02   2.5610101177670715E-02
         2          2   0.0000000000000000E+00   5.4113540772279134E-01   1.8864055674463209E-01   6.9439741975076505E-02
         2          3   0.0000000000000000E+00   4.4941199381935804E-01   2.3101345400746189E-02   3.7843763623803747E-02
         2          4   0.0000000000000000E+00   1.3102661764935097E-01   8.1949597532420884E-03   1.3970371512356626E-02
         2          5   0.0000000000000000E+00   3.0261633444055008E-01   5.0459072468479693E-02   2.1859360666648866E-02
         2          6   0.0000000000000000E+00   4.0340329421865211E-02   2.0232122504884502E-03   3.5667383276630571E-03
         2          7   0.0000000000000000E+00   9.7455023039941330E-02   3.9531978056051081E-03   7.2955141555908791E-03
         2          8   0.0000000000000000E+00   1.4936132628618448E-01   8.7352843248107749E-03   4.8492836775488463E-03
         2          9   0.0000000000000000E+00   1.8609503593757304E+00   1.6393144063658732E-01   2.5433645428791885E-01
         2         10   7.9136993376902262E-03   3.0618243828437453E+00   1.7643371628877120E+00   5.0878452313024447E-01
         2         11   0.0000000000000000E+00   2.6712995405995397E+00   1.9316347523150879E-01   2.6087369537568966E-01
         2         12   7.9991969916885577E-02   3.7536254253244428E+00   2.2857295942643376E+00   6.2432764744482061E-01
         2         13   0.0000000000000000E+00   2.5732383333585709E+00   2.6331166442901172E-01   3.9472200497060617E-01
         2         14   1.7868929598630335E-02   4.6131243520383762E+00   2.7640817224943270E+00   7.5534508920834742E-01
         2         15   0.0000000000000000E+00   3.5793493195991513E+00   2.9765234921649669E-01   3.7603407083686496E-01
         2         16   0.0000000000000000E+00   6.8113354525670777E-01   7.6048062118809406E-02   1.1012850106029855E-01
         2         17   6.0692111542231461E-02   1.2939796317039192E+00   7.7616035254583071E-01   2.1222865771990793E-01
         2         18   0.0000000000000000E+00   1.0318285694365241E+00   8.8762694691921620E-02   1.1268234461856122E-01
         2         19   0.0000000000000000E+00   6.2960186779573561E+00   6.1516691273496538E-01   9.0520821793502881E-01
         2         20   2.0540649781880238E-01   1.0757099434595167E+01   6.4885463106462291E+00   1.7861932590477190E+00
         2         21   0.0000000000000000E+00   8.9166934781624505E+00   7.1664794353026906E-01   9.0439284364703842E-01
         2         22   0.0000000000000000E+00   4.9370901734010388E+00   5.1939682223087091E-01   7.5082132758765785E-01
         2         23   2.4695060482444503E-01   8.9382883412993195E+00   5.4352114064209456E+00   1.4850022378296852E+00
         2         24   0.0000000000000000E+00   7.0602190869728290E+00   6.0872402344398580E-01   7.6315108932101872E-01
         2         25   0.0000000000000000E+00   1.5079223321143589E+00   1.4667612188936088E-01   2.1333037158010187E-01
         2         26   9.3053143587377984E-02   2.5402800004468076E+00   1.5450494405673201E+00   4.1744300372442433E-01
         2         27   0.0000000000000000E+00   2.0211219399174007E+00   1.7049101681661813E-01   2.1486224505909596E-01
         2         28   0.0000000000000000E+00   2.6742600505155538E+00   2.7928756612056266E-01   4.0500523983369158E-01
         2         29   2.4668783293590466E-01   4.8159501662919535E+00   2.8629685621272292E+00   7.8839071161588126E-01
         2         30   0.0000000000000000E+00   3.9679454776944159E+00   3.2282673838213422E-01   4.0676116511503341E-01
         2         31   0.0000000000000000E+00   3.6709998033074278E+00   3.7503164622466079E-01   5.6938330389270309E-01
         2         32   0.0000000000000000E+00   5.0595417522259956E+00   4.1671884210345600E-01   5.2933287184445754E-01
         2         33   0.0000000000000000E+00   2.3781238221211687E-03   7.1210511055776153E-05   7.1269914063388427E-05
         2         34   0.0000000000000000E+00   5.0918081153491167E-04   1.6381287732490989E-05   3.0802378974834208E-05
         2         35   0.0000000000000000E+00   1.8451182511965204E-03   2.1311350629103006E-04   2.1081611838077622E-04
         2         36   0.0000000000000000E+00   9.5703916259564693E-04   3.6368293149294073E-05   5.8986588268129007E-05
         2         37   0.0000000000000000E+00   1.9160299668644846E-03   6.1761214378343721E-06   3.3769982512910638E-05
         2         38   0.0000000000000000E+00   1.9109605570006225E-02   3.0913363150586644E-04   1.0351328302187002E-03
         2         39   0.0000000000000000E+00   1.8330093670005390E-02   1.6611589799362721E-03   2.3060548036613684E-03
         2         40   0.0000000000000000E+00   2.1147493300918484E-02   5.7555901478280043E-04   1.4663698672555540E-03
         2         41   0.0000000000000000E+00   6.7718602411819068E-02   1.5558411935633681E-02   8.8933331311088284E-03
         2         42   0.0000000000000000E+00   2.4729372171558430E-02   2.3523373259181665E-03   3.1136284638148817E-03
         2         43   0.0000000000000000E+00   5.2613753382351587E-02   4.9319466055604614E-04   1.6000099378584807E-03
         2         44   0.0000000000000000E+00   4.8733745404698464E-02   7.9031289976190869E-04   2.6369199917337764E-03
         2         45   0.0000000000000000E+00   5.5620550080099904E-02   4.6962530321268204E-03   6.3044052172236903E-03
         2         46   0.0000000000000000E+00   6.3774066057765560E-02   1.6980290784923231E-03   4.4042090562272989E-03
         2         47   0.0000000000000000E+00   1.5306318424097529E-01   4.4438365485864564E-02   2.4814184096329173E-02
         2         48   0.0000000000000000E+00   9.4495833945199517E-02   6.9196108379072216E-03   8.9749761824180381E-03
         2         49   0.0000000000000000E+00   1.2810639439083824E-01   1.2058577037077022E-03   3.5886275029328400E-03
         2         50   0.0000000000000000E+00   1.5882624145234609E-03   2.2383058323109850E-05   8.0208550386333570E-05
         2         51   0.0000000000000000E+00   2.2206270313278086E-03   4.0102260229793426E-05   9.8531536540735393E-05
         2         52   0.0000000000000000E+00   6.7934054320032281E-03   5.3740846805024929E-05   2.1777400506691250E-04
         2         53   0.0000000000000000E+00   2.1313607128363679E-02   3.4332590939596799E-04   1.1396676334533735E-03
         2         54   0.0000000000000000E+00   2.8412817340982683E-02   2.2083204662648797E-03   2.9270112995576922E-03
         2         55   0.0000000000000000E+00   3.1964880607924372E-02   8.1636855266000341E-04   2.1019557692120504E-03
         2         56   0.0000000000000000E+00   7.6705002742550293E-02   2.1270746278817153E-02   1.2129040805091054E-02
         2         57   0.0000000000000000E+00   5.3217335007967360E-02   3.3909831247523046E-03   4.4006171887538796E-03
         2         58   0.0000000000000000E+00   5.9837973108008487E-02   5.6114892660254982E-04   1.6205491384323615E-03
         2         59   0.0000000000000000E+00   1.7099616999585995E-02   1.3529431003859749E-04   4.7245755511913221E-04
         2         60   0.0000000000000000E+00   1.4035218453200080E-02   1.9173159110109602E-04   6.7626148910489466E-04
         2         61   0.0000000000000000E+00   2.1970609555680330E-02   4.6285111458418228E-04   1.2667502888043373E-03
         2         62   0.0000000000000000E+00   3.0477700648397339E-02   1.9359498690470593E-03   2.6121673296819305E-03
         2         63   0.0000000000000000E+00   1.3295627141334134E-02   9.2873649972251672E-04   1.3068831000761136E-03
         2         64   0.0000000000000000E+00   3.2388699163526199E-02   2.4745651097552476E-04   8.1380012495258446E-04
         3          1   0.0000000000000000E+00   3.0534156731092249E-01   5.9706922165918615E-02   5.5350705835338229E-02
         3          2   0.0000000000000000E+00   4.3901547981743599E-01   9.3782662706048167E-02   8.0042912917820133E-02
         3          3   0.0000000000000000E+00   3.1798280282981040E-01   8.2472719877755049E-02   7.0821348778998372E-02
         3          4   0.0000000000000000E+00   2.3885377271341673E-01   5.1412905106136560E-02   4.6549485993019502E-02
         3          5   0.0000000000000000E+00   7.0133934501018430E-02   8.9983541159732207E-03   9.2467092287194415E-03
         3          6   0.0000000000000000E+00   9.7069580610931488E-02   1.6048477263206434E-02   1.4082472140465558E-02
         3          7   0.0000000000000000E+00   1.3197414192131851E-01   1.7953753951298862E-02   1.8504376560725757E-02
         3          8   0.0000000000000000E+00   8.2064371094735036E-02   7.0949111596717730E-03   8.2612192623211563E-03
         3          9   0.0000000000000000E+00   2.0345747731280301E+00   5.1484836434085324E-01   4.0852041972508019E-01
         3         10   0.0000000000000000E+00   3.0954794917997921E+00   7.8417013080889808E-01   6.6987684339317433E-01
         3         11   0.0000000000000000E+00   1.8888161099797887E+00   5.8669151495372551E-01   3.7658689523174077E-01
         3         12   0.0000000000000000E+00   2.7835817090239923E+00   7.4245263784722171E-01   5.5598882887772483E-01
         3         13   0.0000000000000000E+00   4.6389840941046696E+00   1.2083551579351703E+00   1.0499445409204051E+00
         3         14   0.0000000000000000E+00   3.7701956812091120E+00   1.2436278735208217E+00   7.7082776236223149E-01
         3         15   0.0000000000000000E+00   7.4445320161868467E-01   2.1927541405891593E-01   1.7949308845485115E-01
         3         16   0.0000000000000000E+00   1.2830126046059556E+00   3.6034272951494567E-01   3.1294134048496791E-01
         3         17   0.0000000000000000E+00   1.0398713814893850E+00   3.1623922123752346E-01   2.0495429970751802E-01
         3         18   0.0000000000000000E+00   6.8540117286484765E+00   1.7999923902863284E+00   1.3970708176825779E+00
         3         19   0.0000000000000000E+00   1.0930525792323742E+01   2.9093176696501577E+00   2.4947975104772264E+00
         3         20   0.0000000000000000E+00   8.5560425826951878E+00   2.7700880371396139E+00   1.7031305677825932E+00
         3         21   0.0000000000000000E+00   5.3797507950902732E+00   1.4646923648264996E+00   1.1368479533768590E+00
         3         22   0.0000000000000000E+00   7.1949764246998837E+00   2.3337730165063970E+00   1.4713213630488906E+00
         3         23   0.0000000000000000E+00   1.6282834585903927E+00   4.0354078836991780E-01   3.2018919846764216E-01
