################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.2987105920425669E-01 a         1     0     1     1     1
 -9.6607015235887583E-01 a         2     0     1     1     2
 -9.2968100127921427E-01 a         3     0     1     1     3
  2.7148580479695178E-01 a         4     0     1     1     4
  2.6711711082941103E+00 a         5     0     1     1     5
  4.2998834424109749E+00 a         6     0     1     1     6
 -1.0050766743430850E+00 a         7     0     1     1     7
  1.6310285291697415E+00 a         8     0     1     1     8
 -1.7278297755752319E+00 a         9     0     1     1     9
  2.6416433517123328E+00 a        10     0     1     1    10
 -3.8264253953611052E+00 a        11     0     1     1    11
 -8.1850924492730337E-01 a        12     0     1     1    12
  1.2977947670195702E+00 a        13     0     1     1    13
  2.3988967282789417E+00 a        14     0     1     1    14
 -9.0498631131515539E-01 a        15     0     1     1    15
 -1.6884180270191126E-01 a        16     0     1     1    16
  2.2311034068699387E-01 a        17     0     1     1    17
  1.5577863896432373E-01 a        18     0     1     1    18
 -1.5819566689294458E+00 a        19     0     1     1    19
 -1.2597803410025634E+00 a        20     0     1     1    20
  1.4282054959962778E+00 a        21     0     1     1    21
  2.0055817026107619E+00 a        22     0     1     1    22
 -3.9819672216534592E+00 a        23     0     1     1    23
  6.3183388536209928E-01 a        24     0     1     1    24
  3.3731779939198638E+00 a        25     0     2     1     1
  3.7309721463676051E+00 a        26     0     2     1     2
  6.3424331212327161E+00 a        27     0     2     1     3
 -3.5077897537517337E+00 a        28     0     2     1     4
 -4.7968518237632873E-01 a        29     0     2     1     5
 -2.1598758873652741E+00 a        30     0     2     1     6
  6.9957897608345065E-01 a        31     0     2     1     7
  4.5446687280580749E+00 a        32     0     2     1     8
  1.1260761708169462E+00 a        33     0     2     1     9
