################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  8.7079506332783152E-01 a         1     0     1     1     1
  1.7948109966385057E+00 a         2     0     1     1     2
  5.0192320001147561E-01 a         3     0     1     1     3
 -2.8550559288281274E+00 a         4     0     1     1     4
  2.1248013574856146E+00 a         5     0     1     1     5
  5.4100698209220521E-01 a         6     0     1     1     6
  5.9465674328953821E-01 a         7     0     1     1     7
  2.5191733013790135E-01 a         8     0     1     1     8
 -2.0568843099875922E+00 a         9     0     1     1     9
 -1.8351636746147002E+00 a        10     0     1     1    10
 -2.8057983431069276E+00 a        11     0     1     1    11
  4.3992983049041762E-01 a        12     0     1     1    12
  3.9705298286453533E-03 a        13     0     1     1    13
  2.9247613954024826E-01 a        14     0     1     1    14
 -3.6979898577041803E+00 a        15     0     1     1    15
 -1.7368165707041499E+00 a        16     0     1     1    16
 -1.3404386716187626E+00 a        17     0     1     1    17
 -3.8427058359718989E+00 a        18     0     1     1    18
 -1.6039460069903950E+00 a        19     0     1     1    19
  2.1363615475379913E+00 a        20     0     1     1    20
 -1.8513263974937095E+00 a        21     0     1     1    21
 -4.2540459221183657E-01 a        22     0     1     1    22
 -9.8973447877503384E-01 a        23     0     1     1    23
 -1.4281367565130887E+00 a        24     0     1     1    24
  1.0742118008098569E+00 a        25     0     2     1     1
  4.9716057996243646E-01 a        26     0     2     1     2
  2.5753161795275126E-01 a        27     0     2     1     3
  2.3452298932761968E+00 a        28     0     2     1     4
  1.1699062472140566E-01 a        29     0     2     1     5
  2.0102288408010089E+00 a        30     0     2     1     6
  9.9776865721799080E-01 a        31     0     2     1     7
 -6.0034053834396650E-01 a        32     0     2     1     8
 -9.8998488572596555E-01 a        33     0     2     1     9
 -8.7766020635904474E-01 a        34     0     2     1    10
