0.450381679389   -0.236182595188 0_(NN@NN__fully_relaxed)
0.44696969697   -0.23487964317 1_(NN@NN__fully_relaxed)
0.450381679389   -0.234791239914 2_(NN@NN__fully_relaxed)
0.44696969697   -0.233931719077 3_(NN@NN__fully_relaxed)
0.450381679389   -0.235180831718 4_(NN@NN__fully_relaxed)
0.44696969697   -0.23375542331 5_(NN@NN__fully_relaxed)
0.450381679389   -0.235180959529 6_(NN@NN__fully_relaxed)
0.44696969697   -0.233755390326 7_(NN@NN__fully_relaxed)
0.450381679389   -0.234791194561 8_(NN@NN__fully_relaxed)
0.44696969697   -0.233931832458 9_(NN@NN__fully_relaxed)
0.458015267176   -0.235599651534 10_(NN@NN__fully_relaxed)
0.462121212121   -0.231312371661 11_(NN@NN__fully_relaxed)
0.458015267176   -0.237634688021 12_(NN@NN__fully_relaxed)
0.462121212121   -0.235378853557 13_(NN@NN__fully_relaxed)
0.458015267176   -0.240424286966 14_(NN@NN__fully_relaxed)
0.462121212121   -0.241676903084 15_(NN@NN__fully_relaxed)
0.458015267176   -0.240424477652 16_(NN@NN__fully_relaxed)
0.462121212121   -0.24167698142 17_(NN@NN__fully_relaxed)
0.458015267176   -0.23763461587 18_(NN@NN__fully_relaxed)
0.462121212121   -0.235378697916 19_(NN@NN__fully_relaxed)
0.458015267176   -0.235599725747 20_(NN@NN__fully_relaxed)
0.462121212121   -0.23131224385 21_(NN@NN__fully_relaxed)
