1 1.566499954691664875e+01
2 7.927159059781187622e+00
3 5.213118614938338169e+00
5 4.040213189241135261e+00
7 3.637781803250502932e+00
10 3.725673153597715448e+00
15 3.209117078493505915e+00
21 3.148305237792889510e+00
26 3.225471231088464119e+00
30 3.206840987511085928e+00
42 3.829593434818635345e+00
60 3.432478759684110425e+00
84 3.190977084409599929e+00
119 3.148146692014858417e+00
168 3.237358031707386896e+00
236 3.396936574547933851e+00
332 3.339903250512600952e+00
468 3.317796241089600695e+00
658 3.375489234058415722e+00
659 3.375318217623589412e+00
