################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  7.5653456261158936E-01 a         1     0     1     1     1
  6.4880664307380376E-01 a         2     0     1     1     2
  1.6986101135298985E-03 a         3     0     1     1     3
  1.3143320124838961E-01 a         4     0     1     1     4
 -1.3634764264398140E+00 a         5     0     1     1     5
  3.4233242956854210E-01 a         6     0     1     1     6
 -5.2073337943722364E-01 a         7     0     1     1     7
 -1.4401068229883743E-01 a         8     0     1     1     8
  1.1278941177870451E-01 a         9     0     1     1     9
  2.9424120415503957E-01 a        10     0     1     1    10
  5.1365418169912677E-02 a        11     0     1     1    11
  3.5385435672907833E-01 a        12     0     1     1    12
 -3.5047632985148225E-01 a        13     0     1     1    13
  4.7671901171751030E-01 a        14     0     1     1    14
  1.0651999746196517E+00 a        15     0     1     1    15
  4.1228080976033260E-01 a        16     0     1     1    16
  1.2817508415897416E-01 a        17     0     1     1    17
  5.9931678186229997E-01 a        18     0     1     1    18
 -1.3103871582530739E+00 a        19     0     1     1    19
 -5.1279532871573164E-01 a        20     0     1     1    20
  1.3086401670756347E+00 a        21     0     1     1    21
 -6.1195189473994582E-01 a        22     0     1     1    22
  2.7204138999518395E+00 a        23     0     1     1    23
  8.3197210818783063E-01 a        24     0     1     1    24
 -7.2976989354829735E-01 a        25     0     2     1     1
 -1.5884907358199516E+00 a        26     0     2     1     2
  1.7500281040619732E+00 a        27     0     2     1     3
  1.6487894181160800E+00 a        28     0     2     1     4
  4.0301415502218074E-01 a        29     0     2     1     5
  7.1668429984185766E-02 a        30     0     2     1     6
 -4.2597552586916843E-01 a        31     0     2     1     7
  1.9377775983795256E-01 a        32     0     2     1     8
 -1.2394151761194215E-01 a        33     0     2     1     9
  2.1884309010073499E+00 a        34     0     2     1    10
  3.6956308127516291E-01 a        35     0     2     1    11
 -1.0519313993058395E+00 a        36     0     2     1    12
 -9.3766428541078506E-01 a        37     0     2     1    13
 -8.3132707730199137E-02 a        38     0     2     1    14
  1.6979013209717877E+00 a        39     0     2     1    15
  3.4719727084982810E+00 a        40     0     2     1    16
 -7.6351117928703194E-01 a        41     0     2     1    17
 -4.4563295124459018E-01 a        42     0     2     1    18
  6.4454070061445545E-02 a        43     0     2     1    19
  4.8352224782034287E-01 a        44     0     2     1    20
  1.0871377952768608E+00 a        45     0     2     1    21
  2.2092736260289660E+00 a        46     0     2     1    22
 -1.1200553705785246E+00 a        47     0     2     1    23
 -1.4123264435252250E+00 a        48     0     2     1    24
 -1.6023389836255479E+00 a        49     0     3     1     1
 -1.7250568200429950E-01 a        50     0     3     1     2
 -1.1457949513412518E+00 a        51     0     3     1     3
 -9.0900891815189873E+00 a        52     0     3     1     4
 -5.2798319659506534E+00 a        53     0     3     1     5
 -1.3848223301546856E+00 a        54     0     3     1     6
  4.1114218183400846E+00 a        55     0     3     1     7
  2.0409665704446915E+00 a        56     0     3     1     8
 -5.2762453844126156E-01 a        57     0     3     1     9
 -1.9808127660856440E+00 a        58     0     3     1    10
 -5.5666968491126423E-01 a        59     0     3     1    11
