1.491842259560847950e+01 -0.49944723
1.493480541584026255e+01 -0.49526397
1.495118823607204561e+01 -0.49081557
1.496757105630382867e+01 -0.48610216
1.498395387653561173e+01 -0.48112395
1.500033669676739656e+01 -0.47588120
1.501671951699917962e+01 -0.47037421
1.503310233723096268e+01 -0.46460336
1.504948515746274573e+01 -0.45856907
1.506586797769452879e+01 -0.45227181
1.508225079792631185e+01 -0.44571214
1.509863361815809490e+01 -0.43889064
1.511501643838987796e+01 -0.43180796
1.513139925862166280e+01 -0.42446481
1.514778207885344585e+01 -0.41686194
1.516416489908522891e+01 -0.40900018
1.518054771931701197e+01 -0.40088040
1.519693053954879502e+01 -0.39250353
1.521331335978057808e+01 -0.38387055
1.522969618001236114e+01 -0.37498251
1.524607900024414420e+01 -0.36584051
1.526246182047592903e+01 -0.35644570
1.527884464070771209e+01 -0.34679929
1.529522746093949515e+01 -0.33690255
1.531161028117127820e+01 -0.32675680
1.532799310140306126e+01 -0.31636342
1.534437592163484432e+01 -0.30572384
1.536075874186662737e+01 -0.29483957
1.537714156209841043e+01 -0.28371213
1.539352438233019527e+01 -0.27234315
1.540990720256197832e+01 -0.26073427
1.542629002279376138e+01 -0.24888722
1.544267284302554444e+01 -0.23680377
1.545905566325732750e+01 -0.22448573
1.547543848348911055e+01 -0.21193501
1.549182130372089361e+01 -0.19915354
1.550820412395267667e+01 -0.18614331
1.552458694418445972e+01 -0.17290638
1.554096976441624456e+01 -0.15944485
1.555735258464802762e+01 -0.14576090
1.557373540487981067e+01 -0.13185674
1.559011822511159373e+01 -0.11773465
1.560650104534337679e+01 -0.10339697
1.562288386557515985e+01 -0.08884608
1.563926668580694290e+01 -0.07408443
1.565564950603872596e+01 -0.05911452
1.567203232627051079e+01 -0.04393890
1.568841514650229385e+01 -0.02856020
1.570479796673407691e+01 -0.01298109
1.572118078696585997e+01 0.00279572
1.573756360719764302e+01 0.01876743
1.575394642742942608e+01 0.03493122
1.577032924766120914e+01 0.05128418
1.578671206789299220e+01 0.06782336
1.580309488812477703e+01 0.08454576
1.581947770835656009e+01 0.10144831
1.583586052858834314e+01 0.11852790
1.585224334882012620e+01 0.13578134
1.586862616905190926e+01 0.15320541
1.588500898928369232e+01 0.17079683
1.590139180951547537e+01 0.18855223
1.591777462974725843e+01 0.20646824
1.593415744997904326e+01 0.22454138
1.595054027021082632e+01 0.24276815
1.596692309044260938e+01 0.26114498
1.598330591067439244e+01 0.27966825
1.599968873090617549e+01 0.29833426
1.601607155113795855e+01 0.31713930
1.603245437136974161e+01 0.33607956
1.604883719160152467e+01 0.35515119
1.606522001183330772e+01 0.37435029
1.608160283206509078e+01 0.39367291
1.609798565229687384e+01 0.41311501
1.611436847252865689e+01 0.43267253
1.613075129276044350e+01 0.45234134
1.614713411299222656e+01 0.47211725
1.616351693322400962e+01 0.49199602
1.617989975345579268e+01 0.51197335
1.619628257368757573e+01 0.53204488
1.621266539391935879e+01 0.55220622
1.622904821415114185e+01 0.57245288
1.624543103438292491e+01 0.59278036
1.626181385461470796e+01 0.61318406
1.627819667484649102e+01 0.63365935
1.629457949507827408e+01 0.65420155
1.631096231531005714e+01 0.67480591
1.632734513554184019e+01 0.69546761
1.634372795577362325e+01 0.71618181
1.636011077600540631e+01 0.73694359
1.637649359623718937e+01 0.75774797
1.639287641646897242e+01 0.77858993
1.640925923670075548e+01 0.79946438
1.642564205693254209e+01 0.82036618
1.644202487716432515e+01 0.84129014
1.645840769739610820e+01 0.86223101
1.647479051762789126e+01 0.88318347
1.649117333785967432e+01 0.90414216
1.650755615809145738e+01 0.92510166
1.652393897832324043e+01 0.94605650
1.654032179855502349e+01 0.96700113
