0 0 0.6273441358340506 0 0.7454304437990231 Mg->Al_0.29
1 0 0.9136122666604933 0 1.0536828943513683 Mg->Si_0.51
2 0 0.874927815594333 0 0.9589375092830323 Mg->Al_0.35
3 0 1.1048182386075496 0 1.1934004361755797 Mg->Si_0.44
4 0 0.8031144586190067 0 0.9658266158796778 Mg->Al_0.32
5 0 1.0729075131530408 0 1.1125254757789662 Mg->Si_0.46
6 0 0.8031147540592656 0 0.965821989949518 Mg->Al_0.32
7 0 1.0729076249554055 0 1.112553911676514 Mg->Si_0.46
8 0 0.8749275947253636 0 0.9589390059111338 Mg->Al_0.35
9 0 1.1048178668279434 0 1.1934071029609186 Mg->Si_0.44
10 0 0.9508987857321927 0 1.0391416417762684 Si->Al_0.41
11 0 1.5877697677133256 0 1.6607040189919644 Si->Mg_0.35
12 0 1.0264125412710428 0 1.102151510916201 Si->Al_0.48
13 0 1.6806757375088637 0 1.8281777187876287 Si->Mg_0.4
14 0 0.36057067563649525 0 0.5140061758072534 Al->Si_0.31
15 0 -0.14251928001488068 0 -0.03675261667308405 Al->Mg_0.28
16 0 0.36057120384919017 0 0.5140072642686846 Al->Si_0.31
17 0 -0.14251954151279733 0 -0.03676159642714083 Al->Mg_0.28
18 0 1.026413206926577 0 1.1021618512452278 Si->Al_0.48
19 0 1.6806764366992866 0 1.828184521626099 Si->Mg_0.4
20 0 0.9508986264978603 0 1.039140825435652 Si->Al_0.41
21 0 1.5877703831429244 0 1.6606969440326793 Si->Mg_0.35
