################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.0657956227467809E+00 a         1     0     1     1     1
  2.4174355968250816E+00 a         2     0     1     1     2
  1.3667809740555275E+00 a         3     0     1     1     3
 -6.2409446904548238E+00 a         4     0     1     1     4
 -3.8812575903756330E+00 a         5     0     1     1     5
  3.4999178946975960E+00 a         6     0     1     1     6
 -1.5689034109786955E+00 a         7     0     1     1     7
  2.6517187979253376E+00 a         8     0     1     1     8
 -1.6970027276626463E+00 a         9     0     1     1     9
 -2.1760758162245228E-01 a        10     0     1     1    10
 -6.4216154586837124E+00 a        11     0     1     1    11
 -4.8832387040717649E+00 a        12     0     1     1    12
 -1.3960372634936627E-01 a        13     0     1     1    13
 -1.5786359012932736E+00 a        14     0     1     1    14
 -3.2217422208426361E+00 a        15     0     1     1    15
  2.8761302988582012E+00 a        16     0     1     1    16
 -1.4843494377554656E+00 a        17     0     2     1     1
 -2.7091592312700152E+00 a        18     0     2     1     2
 -5.5114526192255155E+00 a        19     0     2     1     3
 -7.7030275332425688E+00 a        20     0     2     1     4
 -2.4941883643700029E+00 a        21     0     2     1     5
 -3.2432571256913731E+00 a        22     0     2     1     6
 -5.5872750807233134E+00 a        23     0     2     1     7
  3.2487645162124799E+00 a        24     0     2     1     8
 -2.3127428474200684E+00 a        25     0     2     1     9
  4.6842829140564852E+00 a        26     0     2     1    10
 -2.5964961822104291E+00 a        27     0     2     1    11
 -2.9738848345870323E+00 a        28     0     2     1    12
  5.7422003330929094E-01 a        29     0     2     1    13
 -2.0161733328333997E+00 a        30     0     2     1    14
 -3.1929934109276786E-01 a        31     0     2     1    15
  2.3314324458070113E+00 a        32     0     2     1    16
 -1.6621511783368234E+01 a        33     0     3     1     1
 -2.1129669355792662E+00 a        34     0     3     1     2
  6.2715458065270449E+00 a        35     0     3     1     3
 -5.0553748707865633E+00 a        36     0     3     1     4
  1.3825364424707093E+01 a        37     0     3     1     5
 -1.4699355060731017E+01 a        38     0     3     1     6
 -1.0551578117436764E+00 a        39     0     3     1     7
  3.8734108670946030E+00 a        40     0     3     1     8
  1.0202208696813297E+00 a        41     0     3     1     9
  7.3390092376732898E+00 a        42     0     3     1    10
  1.0610940003012045E+01 a        43     0     3     1    11
 -1.8718845902518577E+00 a        44     0     3     1    12
  1.2688859215854285E+01 a        45     0     3     1    13
 -4.1061647033021470E-01 a        46     0     3     1    14
  8.9622203711405266E+00 a        47     0     3     1    15
  5.9187502219349453E+00 a        48     0     3     1    16
 -7.3482707690090865E-01 a        49     0     4     1     1
  4.9146207081399131E+00 a        50     0     4     1     2
  8.4881429998840929E-01 a        51     0     4     1     3
  5.8564490682450581E+00 a        52     0     4     1     4
  2.6022053038949968E+00 a        53     0     4     1     5
  3.6672807197221426E+00 a        54     0     4     1     6
  5.7558280988285038E-01 a        55     0     4     1     7
 -5.9479147877037750E+00 a        56     0     4     1     8
  3.5582798527187015E-02 a        57     0     4     1     9
 -9.5238684906272457E+00 a        58     0     4     1    10
  2.1146213497320110E+00 a        59     0     4     1    11
  3.3122762633334162E+00 a        60     0     4     1    12
 -2.9389749010594151E+00 a        61     0     4     1    13
 -3.2247006444329025E+00 a        62     0     4     1    14
 -5.4269386131287050E+00 a        63     0     4     1    15
  6.1324247349151761E-01 a        64     0     4     1    16
  1.2622761504454248E+01 a        65     0     5     1     1
  2.7937498968395400E+00 a        66     0     5     1     2
 -1.8104785550807487E+00 a        67     0     5     1     3
  8.4586490767916036E+00 a        68     0     5     1     4
 -9.6903391032639181E+00 a        69     0     5     1     5
  1.3597554219569613E+01 a        70     0     5     1     6
  5.1786606729344575E-01 a        71     0     5     1     7
  2.5382115858347349E+00 a        72     0     5     1     8
  4.1596577667236980E+00 a        73     0     5     1     9
 -1.3881272683903840E+00 a        74     0     5     1    10
 -1.9105409767521330E+01 a        75     0     5     1    11
 -6.5078784573678217E-01 a        76     0     5     1    12
 -1.6256451159237336E+01 a        77     0     5     1    13
  2.1990441703150019E+00 a        78     0     5     1    14
 -1.4298625322005821E+01 a        79     0     5     1    15
  2.0103637057166366E+00 a        80     0     5     1    16
  3.1431398443588283E+00 a        81     0     6     1     1
 -1.4091144821603547E+00 a        82     0     6     1     2
 -6.9033643526544608E-01 a        83     0     6     1     3
  4.8871593737025627E+00 a        84     0     6     1     4
  2.5816204449422648E+00 a        85     0     6     1     5
 -2.6717310938219652E+00 a        86     0     6     1     6
 -2.0756865178355466E+00 a        87     0     6     1     7
 -2.3350907595010235E+00 a        88     0     6     1     8
  1.2421211798765992E+00 a        89     0     6     1     9
 -5.1891462897755836E-01 a        90     0     6     1    10
  4.0010247087686972E+00 a        91     0     6     1    11
  3.8658656300861307E+00 a        92     0     6     1    12
  9.6614289391053965E-01 a        93     0     6     1    13
  2.0169733812238269E+00 a        94     0     6     1    14
  2.2452553883485478E+00 a        95     0     6     1    15
 -1.2210662954967810E+00 a        96     0     6     1    16
  2.5223706743113135E+00 a        97     0     7     1     1
 -2.4700651373836169E+00 a        98     0     7     1     2
  5.8666728232082876E-01 a        99     0     7     1     3
 -3.6465511939335515E-01 a       100     0     7     1     4
 -1.6040601155947261E+00 a       101     0     7     1     5
  2.2069323522719144E+00 a       102     0     7     1     6
  2.5349914960085962E+00 a       103     0     7     1     7
  1.8786197543603267E+00 a       104     0     7     1     8
  1.8316807626106606E+00 a       105     0     7     1     9
  5.7954968478724851E+00 a       106     0     7     1    10
 -8.2632630193122947E-01 a       107     0     7     1    11
 -2.6971973011502542E-01 a       108     0     7     1    12
  2.1702241546245071E+00 a       109     0     7     1    13
 -1.3314125234063354E+00 a       110     0     7     1    14
  2.7573894142986592E+00 a       111     0     7     1    15
 -1.6303000055055741E+00 a       112     0     7     1    16
  1.6301604662122324E+00 a       113     0     8     1     1
 -9.6420861103909106E-01 a       114     0     8     1     2
 -2.6554389062650112E+00 a       115     0     8     1     3
 -2.8225890511730980E+00 a       116     0     8     1     4
 -1.4532482535319262E+00 a       117     0     8     1     5
 -1.9068001525368021E+00 a       118     0     8     1     6
  2.4051518488379475E+00 a       119     0     8     1     7
 -4.3554843039846984E+00 a       120     0     8     1     8
  2.2951537892393722E-01 a       121     0     8     1     9
 -2.5201544288280968E+00 a       122     0     8     1    10
  6.5154841264821481E+00 a       123     0     8     1    11
  8.9029359422571464E-01 a       124     0     8     1    12
  5.1545167227265445E+00 a       125     0     8     1    13
 -4.0498602381655076E+00 a       126     0     8     1    14
  4.7649824193070485E+00 a       127     0     8     1    15
 -6.7915657246184704E+00 a       128     0     8     1    16
 -9.7199562531989525E-01 a       129     0     9     1     1
