################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.6264696894632560E+00 a         1     0     1     1     1
 -1.0753476069794243E+00 a         2     0     1     1     2
 -8.5077345681458172E-01 a         3     0     1     1     3
 -2.1736593728160454E+00 a         4     0     1     1     4
  1.5085247437671589E+00 a         5     0     1     1     5
 -5.2623944274021328E+00 a         6     0     1     1     6
 -4.2662765544138913E-02 a         7     0     1     1     7
 -7.2595203186610821E-02 a         8     0     1     1     8
  8.6161029712892123E+00 a         9     0     1     1     9
 -1.2956810571594342E+00 a        10     0     1     1    10
 -1.7594772343420129E+00 a        11     0     1     1    11
 -1.1195348810830914E+00 a        12     0     1     1    12
 -1.2018850389678482E+01 a        13     0     1     1    13
  1.6043750735026248E+00 a        14     0     1     1    14
 -1.2115581327405094E+01 a        15     0     2     1     1
  1.5392026462185855E+01 a        16     0     2     1     2
 -4.1815453641002387E+00 a        17     0     2     1     3
  5.4516561797146803E+00 a        18     0     2     1     4
  4.3865242308756853E+00 a        19     0     2     1     5
  1.8201974246164855E+01 a        20     0     2     1     6
 -7.4756757540818508E-02 a        21     0     2     1     7
 -8.3191377119280414E+00 a        22     0     2     1     8
  2.8082561857802677E+00 a        23     0     2     1     9
 -1.2682257570291201E+01 a        24     0     2     1    10
 -1.1047576221724425E+01 a        25     0     2     1    11
 -1.5271988974907174E+01 a        26     0     2     1    12
 -8.9077821947009923E+00 a        27     0     2     1    13
  7.6841233130851316E+00 a        28     0     2     1    14
 -7.6108319249604923E+00 a        29     0     3     1     1
 -1.0959826535921140E+01 a        30     0     3     1     2
 -1.2033923066747713E+01 a        31     0     3     1     3
 -1.9095824436118736E+01 a        32     0     3     1     4
  8.4116381334775276E+00 a        33     0     3     1     5
  9.5522103427426810E+00 a        34     0     3     1     6
 -8.5130423637959680E+00 a        35     0     3     1     7
 -7.1684508941797960E+00 a        36     0     3     1     8
  1.1394795186701320E+01 a        37     0     3     1     9
 -1.0543064845626267E+01 a        38     0     3     1    10
 -1.5322848329524670E+00 a        39     0     3     1    11
 -9.1561915653079495E+00 a        40     0     3     1    12
 -2.0154226129642641E+01 a        41     0     3     1    13
  2.0563089604935904E+01 a        42     0     3     1    14
  1.2066314152442306E+01 a        43     0     4     1     1
 -1.1654112747761346E+01 a        44     0     4     1     2
  3.4877098047016859E+00 a        45     0     4     1     3
 -3.4611045799759683E+00 a        46     0     4     1     4
 -7.3642098611397682E+00 a        47     0     4     1     5
 -1.1729372061176804E+01 a        48     0     4     1     6
 -9.4003991192650338E-01 a        49     0     4     1     7
  6.3981788501298462E+00 a        50     0     4     1     8
 -6.8180103006945085E+00 a        51     0     4     1     9
  1.6209626223113318E+01 a        52     0     4     1    10
  8.1863470732604444E+00 a        53     0     4     1    11
  1.5832516963043584E+01 a        54     0     4     1    12
  7.5733607351257906E+00 a        55     0     4     1    13
 -1.0072423617177071E+01 a        56     0     4     1    14
  6.4152328128413743E+00 a        57     0     5     1     1
  1.4825203769511830E+01 a        58     0     5     1     2
  1.2492792775076213E+01 a        59     0     5     1     3
  1.8728226990030745E+01 a        60     0     5     1     4
 -6.5920445568799506E+00 a        61     0     5     1     5
 -8.0278462640675023E+00 a        62     0     5     1     6
  6.2940020318957970E+00 a        63     0     5     1     7
  8.2893831063309928E+00 a        64     0     5     1     8
 -1.9552385511790771E+01 a        65     0     5     1     9
  1.2016585232702626E+01 a        66     0     5     1    10
  1.2935741255733302E+00 a        67     0     5     1    11
  5.7313980380861640E+00 a        68     0     5     1    12
  2.5210313736150070E+01 a        69     0     5     1    13
 -1.9082394047942909E+01 a        70     0     5     1    14
 -2.3720920375602490E+00 a        71     0     6     1     1
  1.6735097784035255E+00 a        72     0     6     1     2
  2.0876298029495599E+00 a        73     0     6     1     3
  1.3211809315784111E+00 a        74     0     6     1     4
 -2.0728943870045575E+00 a        75     0     6     1     5
  3.2702676487905347E+00 a        76     0     6     1     6
 -6.9254057996935278E-02 a        77     0     6     1     7
 -6.3352132142890913E-02 a        78     0     6     1     8
 -6.8002881621664439E+00 a        79     0     6     1     9
  2.5305945427541010E+00 a        80     0     6     1    10
  2.7339075514765210E-01 a        81     0     6     1    11
  1.6051716317135090E+00 a        82     0     6     1    12
  8.9625250761302127E+00 a        83     0     6     1    13
 -2.4456543986520631E+00 a        84     0     6     1    14
 -2.4581804674631633E+00 a        85     0     7     1     1
  6.5635195761336729E-01 a        86     0     7     1     2
  8.3967480574361797E-01 a        87     0     7     1     3
  4.9071440142629708E-01 a        88     0     7     1     4
  1.6580687757782675E+00 a        89     0     7     1     5
  2.3693324447493240E+00 a        90     0     7     1     6
  1.0022174790363907E+00 a        91     0     7     1     7
  6.6856256498491173E-01 a        92     0     7     1     8
  1.0093965957850537E+00 a        93     0     7     1     9
 -3.2782399310355195E+00 a        94     0     7     1    10
 -9.0497745027169862E-01 a        95     0     7     1    11
 -1.2910556401199909E+00 a        96     0     7     1    12
 -4.0132531325975157E-01 a        97     0     7     1    13
  2.6799489987101075E+00 a        98     0     7     1    14
 -8.0615917789337987E-01 a        99     0     8     1     1
 -4.4756045039567418E+00 a       100     0     8     1     2
 -3.0141348676377344E+00 a       101     0     8     1     3
 -2.7349917688256471E+00 a       102     0     8     1     4
  2.0398142096642650E-02 a       103     0     8     1     5
  2.6777559954164909E+00 a       104     0     8     1     6
 -8.1235517700187576E-01 a       105     0     8     1     7
 -2.2688360735210429E+00 a       106     0     8     1     8
  6.0967051405777388E+00 a       107     0     8     1     9
 -2.9025947833358727E+00 a       108     0     8     1    10
 -5.9006868363019693E-01 a       109     0     8     1    11
  5.1366391432548109E-01 a       110     0     8     1    12
 -7.5220931389085353E+00 a       111     0     8     1    13
  4.4600589828931865E+00 a       112     0     8     1    14
  9.7206739160629496E-01 a       113     0     9     1     1
 -8.6388238217690805E-01 a       114     0     9     1     2
 -5.9041272936103850E-01 a       115     0     9     1     3
 -5.6631256996323731E-01 a       116     0     9     1     4
  7.0513356082850243E-01 a       117     0     9     1     5
 -1.6602010789232852E-01 a       118     0     9     1     6
  1.3637825119276781E-01 a       119     0     9     1     7
  3.5144652729961900E-01 a       120     0     9     1     8
  2.9920347817392310E+00 a       121     0     9     1     9
 -1.3983757837369042E+00 a       122     0     9     1    10
  1.5974983980299345E-01 a       123     0     9     1    11
 -5.8020697592365111E-01 a       124     0     9     1    12
 -3.5755809684262827E+00 a       125     0     9     1    13
  1.4695968770893058E+00 a       126     0     9     1    14
 -7.5200255382465917E+00 a       127     0    10     1     1
 -4.7160001139837809E-01 a       128     0    10     1     2
 -1.6067122549669406E+00 a       129     0    10     1     3
  6.4096624890599427E+00 a       130     0    10     1     4
 -8.1692849955281108E+00 a       131     0    10     1     5
 -1.8591751861552992E+00 a       132     0    10     1     6
  2.5883167886185938E+00 a       133     0    10     1     7
 -1.1190733124048428E+01 a       134     0    10     1     8
 -1.3595458854070394E+01 a       135     0    10     1     9
  1.6020177959140482E+00 a       136     0    10     1    10
 -3.3217711480026280E+00 a       137     0    10     1    11
 -5.7856269742958732E-01 a       138     0    10     1    12
  1.8596012592917354E+01 a       139     0    10     1    13
  1.1403205872214933E+01 a       140     0    10     1    14
 -5.1945659344672386E+00 a       141     0    11     1     1
 -1.2774862163156918E+01 a       142     0    11     1     2
  1.2457571304126414E+00 a       143     0    11     1     3
 -1.4955852435892510E+01 a       144     0    11     1     4
  2.7215142401874504E+00 a       145     0    11     1     5
 -1.5823054688903477E+01 a       146     0    11     1     6
 -7.0345458797065561E+00 a       147     0    11     1     7
 -8.0665808975913063E+00 a       148     0    11     1     8
  4.8245069840229915E+00 a       149     0    11     1     9
  8.1184609763455970E+00 a       150     0    11     1    10
  1.2110101612858573E+01 a       151     0    11     1    11
 -9.3611699352415041E+00 a       152     0    11     1    12
  7.3462569511856595E+00 a       153     0    11     1    13
  1.3241242629538828E+01 a       154     0    11     1    14
  2.2581435334307227E+00 a       155     0    12     1     1
  2.9977177405363657E+00 a       156     0    12     1     2
  9.2378123427430570E+00 a       157     0    12     1     3
 -7.9062640970117881E-01 a       158     0    12     1     4
 -1.3641958641351883E+00 a       159     0    12     1     5
 -1.1748492850797231E+01 a       160     0    12     1     6
  1.4444699353710586E+01 a       161     0    12     1     7
  6.4352924224662420E+00 a       162     0    12     1     8
  1.1056967051693933E+01 a       163     0    12     1     9
  1.3226165864955551E+01 a       164     0    12     1    10
 -3.7688956390859589E+00 a       165     0    12     1    11
  1.8393246680036097E+00 a       166     0    12     1    12
  1.0950300487864396E+01 a       167     0    12     1    13
 -2.5009829408823312E+00 a       168     0    12     1    14
 -9.2843414186449724E+00 a       169     0    13     1     1
  2.1103065450955455E+01 a       170     0    13     1     2
 -1.0466275330102558E+01 a       171     0    13     1     3
 -1.8533333125696561E+01 a       172     0    13     1     4
  8.9387979569952658E-01 a       173     0    13     1     5
  1.9865999495724984E+00 a       174     0    13     1     6
 -3.1742238483345644E+00 a       175     0    13     1     7
  4.4160208610196507E+00 a       176     0    13     1     8
 -5.3906671666351755E+00 a       177     0    13     1     9
  1.0269627575388294E+00 a       178     0    13     1    10
  1.4778604402782772E+01 a       179     0    13     1    11
  2.9454888629818798E+00 a       180     0    13     1    12
  4.7296184940616630E+00 a       181     0    13     1    13
  4.8807399522812940E+00 a       182     0    13     1    14
 -6.3812666603566806E+00 a       183     0    14     1     1
  3.3924282324889212E+01 a       184     0    14     1     2
  1.2452345002494246E+01 a       185     0    14     1     3
  2.1546882051098013E+01 a       186     0    14     1     4
 -1.5618445323233654E+01 a       187     0    14     1     5
 -1.1535609008756145E+01 a       188     0    14     1     6
  2.2777926320702154E+01 a       189     0    14     1     7
  1.0299653508943781E+01 a       190     0    14     1     8
  2.7011612517071555E+01 a       191     0    14     1     9
  2.4861418296707001E+00 a       192     0    14     1    10
 -3.1009978904696149E+00 a       193     0    14     1    11
  1.3460642430475685E+01 a       194     0    14     1    12
  2.6389920787765519E+01 a       195     0    14     1    13
 -7.3324002936464901E-03 a       196     0    14     1    14
  1.4858123331478248E+01 a       197     0    15     1     1
 -8.6951916447077906E+00 a       198     0    15     1     2
 -5.3866366460735620E+00 a       199     0    15     1     3
 -1.0648238355801121E+01 a       200     0    15     1     4
 -2.3064252120814807E+01 a       201     0    15     1     5
  1.5760783985003197E+01 a       202     0    15     1     6
 -8.3189213961515662E+00 a       203     0    15     1     7
 -1.1088186730261425E+01 a       204     0    15     1     8
  4.0315362225471345E+00 a       205     0    15     1     9
 -1.1758229080332262E+01 a       206     0    15     1    10
  2.4446977613734184E+01 a       207     0    15     1    11
  8.8279511189629982E+00 a       208     0    15     1    12
 -9.0000906773678579E+00 a       209     0    15     1    13
  1.5734492544607294E+01 a       210     0    15     1    14
 -3.2527729837923087E+00 a       211     0    16     1     1
  8.5667808725561283E+00 a       212     0    16     1     2
 -5.7722579659576070E+00 a       213     0    16     1     3
  2.1785685720849903E+00 a       214     0    16     1     4
 -1.5604985739626811E+00 a       215     0    16     1     5
  1.4021513073094139E+01 a       216     0    16     1     6
 -5.3197740926176964E+00 a       217     0    16     1     7
 -8.4484011221089510E+00 a       218     0    16     1     8
 -5.8606064060175829E+00 a       219     0    16     1     9
  4.3620970873494752E-01 a       220     0    16     1    10
 -2.6642794512796755E+00 a       221     0    16     1    11
 -7.2393352271219698E+00 a       222     0    16     1    12
 -2.5626716906515195E+00 a       223     0    16     1    13
  2.1137034804837653E+00 a       224     0    16     1    14
  3.5536337579391759E+00 a       225     0    17     1     1
 -1.5055381887165442E+00 a       226     0    17     1     2
