################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.9206020206052576E+00 a         1     0     1     1     1
 -1.2777560135532342E+01 a         2     0     1     1     2
  6.3421362026090229E+00 a         3     0     1     1     3
 -4.5038969526473349E-01 a         4     0     1     1     4
  1.1354141563319342E+01 a         5     0     1     1     5
 -2.5167972897742956E+00 a         6     0     1     1     6
  2.2396663034080233E+00 a         7     0     1     1     7
  3.9373115869578768E+00 a         8     0     1     1     8
  5.9976147725233817E+00 a         9     0     1     1     9
  8.2568116871963804E-01 a        10     0     1     1    10
  8.2675939595963825E+00 a        11     0     1     1    11
 -1.1293958929785157E+00 a        12     0     1     1    12
  1.1897829476213385E+01 a        13     0     1     1    13
  7.5906985565755321E+00 a        14     0     1     1    14
 -3.8233048671965646E+00 a        15     0     1     1    15
 -2.5675676842573476E+00 a        16     0     1     1    16
  1.9934713345664784E-01 a        17     0     1     1    17
 -4.6844994237102267E+00 a        18     0     1     1    18
  9.0069643345576686E+00 a        19     0     1     1    19
  6.3150428867436119E+00 a        20     0     1     1    20
  2.4570903625604750E+00 a        21     0     1     1    21
 -1.4318843656832594E+00 a        22     0     1     1    22
 -1.7990080185822002E+01 a        23     0     1     1    23
 -2.9928175351268110E-01 a        24     0     1     1    24
  1.8418011563925811E+00 a        25     0     2     1     1
 -1.8370871988152429E+00 a        26     0     2     1     2
 -1.4112999786647246E-01 a        27     0     2     1     3
 -5.1296928995149500E+00 a        28     0     2     1     4
 -5.6153295342900087E+00 a        29     0     2     1     5
 -1.5109932919668712E+00 a        30     0     2     1     6
  2.6265371610396833E+00 a        31     0     2     1     7
 -1.0532880941595804E+00 a        32     0     2     1     8
  1.4554073236784268E+00 a        33     0     2     1     9
 -2.3788493027051935E-01 a        34     0     2     1    10
 -2.5009339902704109E-01 a        35     0     2     1    11
  5.8342637432453817E+00 a        36     0     2     1    12
  1.7461310685069722E+00 a        37     0     2     1    13
  4.0958091649889026E+00 a        38     0     2     1    14
  2.4911819503845760E+00 a        39     0     2     1    15
